,name,discord,released,release-date,romhack,gametypes,platforms,regions,genres,engines,developers,publishers,created,links
126,12 Labours of Hercules XI: Painted Adventure,,2020,2020-11-18,False,[],[],"['USA / NTSC', 'EUR / PAL', 'JPN / NTSC', 'CHN / PAL', 'KOR / NTSC', 'BRA / PAL']",[],[],[],[],2021-08-19T20:37:13Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/m1zk35z1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=m1zk35z1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/m1zk35z1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/m1zk35z1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/m1zk35z1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/m1zk35z1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/34jdoo4o'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/m1zk35z1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/m1zk35z1/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/m1zk35z1/category/xk9wneg2'}]"
127,12 Labours of Hercules XII: Timeless Adventure,https://discord.gg/arP5R97wyN,2021,2021-06-28,False,[],[],[],[],[],[],[],2022-06-24T13:50:36Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/9d38qp01'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=9d38qp01'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/9d38qp01/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/9d38qp01/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/9d38qp01/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/9d38qp01/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/34jdoo4o'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/9d38qp01/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/9d38qp01/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/9d38qp01/category/jdzrn6v2'}]"
128,12 Labours of Hercules XIII: Wonder-ful Builder,https://discord.gg/arP5R97wyN,2022,2022-01-03,False,[],[],[],[],[],[],[],2022-06-23T15:32:48Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/9do8plk1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=9do8plk1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/9do8plk1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/9do8plk1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/9do8plk1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/9do8plk1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/34jdoo4o'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/9do8plk1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/9do8plk1/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/9do8plk1/category/jdrwng5k'}]"
129,12 Labours of Hercules XIV: Message in a Bottle,,2022,2022-10-21,False,[],[],[],[],[],[],[],2022-10-21T03:10:06Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/268wjyk6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=268wjyk6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/268wjyk6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/268wjyk6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/268wjyk6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/268wjyk6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/34jdoo4o'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/268wjyk6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/268wjyk6/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/268wjyk6/category/wkpr3rj2'}]"
130,12 locks and keys,,2021,2021-08-11,False,[],[],[],[],[],[],[],2022-01-24T21:14:38Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/46w2e4n6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=46w2e4n6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/46w2e4n6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/46w2e4n6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/46w2e4n6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/46w2e4n6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/46w2e4n6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/46w2e4n6/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/46w2e4n6/category/zdny81qk'}]"
131,12 ROOMS: Plasticine room,,2019,2019-01-27,True,['dj1gd1x5'],[],[],[],[],[],[],2022-05-10T14:12:31Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/y655k5e6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=y655k5e6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/y655k5e6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/y655k5e6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/y655k5e6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/y655k5e6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/y655k5e6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/y655k5e6/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/y655k5e6/category/02qe8nj2'}]"
132,12 Sai Honto no kimochi,https://discord.gg/BEETVkBc4V,2014,2014-12-04,False,[],[],['JPN / NTSC'],[],[],[],[],2022-12-05T18:57:38Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/ldej5wn1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=ldej5wn1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/ldej5wn1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/ldej5wn1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/ldej5wn1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/ldej5wn1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/ldej5wn1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/ldej5wn1/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/ldej5wn1/category/rklzmvr2'}]"
133,12 Sai Koi Suru Diary,https://discord.gg/BEETVkBc4V,2016,2016-08-04,False,[],[],['JPN / NTSC'],[],[],[],[],2022-09-28T23:50:11Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/y655jy86'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=y655jy86'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/y655jy86/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/y655jy86/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/y655jy86/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/y655jy86/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/y655jy86/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/y655jy86/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/y655jy86/category/rklzj1q2'}]"
134,123 Slaughter Me Street 2,,2016,2016-10-31,False,[],[],[],[],[],[],[],2022-11-22T15:43:37Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/nd28qlvd'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=nd28qlvd'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/nd28qlvd/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/nd28qlvd/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/nd28qlvd/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/nd28qlvd/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/nd28qlvd/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/nd28qlvd/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/nd28qlvd/category/w205e4jd'}]"
135,13 Days In Hell,,2009,2009-01-01,False,[],[],[],[],[],[],[],2022-07-06T15:09:15Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/j1n8rex1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=j1n8rex1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/j1n8rex1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/j1n8rex1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/j1n8rex1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/j1n8rex1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/j1n8rex1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/j1n8rex1/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/j1n8rex1/category/jdrw8z0k'}]"
136,13 Gates,https://discord.gg/2URQsZp,2018,2018-05-20,False,[],[],[],[],[],[],[],2018-06-03T07:59:48Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/yd4o0551'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=yd4o0551'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/yd4o0551/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/yd4o0551/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/yd4o0551/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/yd4o0551/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/yd4o0551/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/yd4o0551/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/yd4o0551/category/w20ywy8k'}]"
137,13 Sentinels: Aegis Rim,,2019,2019-11-28,False,[],[],[],[],[],[],[],2020-02-16T14:03:14Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/j1llk3e1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=j1llk3e1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/j1llk3e1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/j1llk3e1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/j1llk3e1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/j1llk3e1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/j1llk3e1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/j1llk3e1/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/j1llk3e1/category/vdo8n46k'}]"
138,14 Locks,,2011,2011-05-25,True,['go1lem4p'],[],['USA / NTSC'],[],[],[],[],2017-06-04T21:15:49Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/nd2vx510'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=nd2vx510'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/nd2vx510/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/nd2vx510/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/nd2vx510/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/nd2vx510/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/5nd33k7r'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/nd2vx510/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/nd2vx510/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/nd2vx510/category/jdr18852'}]"
139,140,https://discord.gg/g2fPQpj,2013,2013-10-16,False,[],[],[],[],[],[],[],,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/9d3r70dl'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=9d3r70dl'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/9d3r70dl/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/9d3r70dl/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/9d3r70dl/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/9d3r70dl/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/9d3r70dl/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/9d3r70dl/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/9d3r70dl/category/w201pzkn'}]"
140,15 Seconds,,2014,2014-01-01,True,['v4m291qw'],[],[],[],[],[],[],2015-03-18T04:01:22Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/3dx03ydy'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=3dx03ydy'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/3dx03ydy/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/3dx03ydy/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/3dx03ydy/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/3dx03ydy/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/y71gezl7'}, {'rel': 'base-game', 'uri': 'https://www.speedrun.com/api/v1/games/j1npme6p'}, {'rel': 'game', 'uri': 'https://www.speedrun.com/api/v1/games/j1npme6p'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/3dx03ydy/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/3dx03ydy/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/3dx03ydy/category/ndxv1v2q'}]"
141,"150,000 B.C.",https://discord.gg/yy95BFW,2018,2018-05-30,False,[],[],"['USA / NTSC', 'EUR / PAL', 'JPN / NTSC', 'CHN / PAL', 'KOR / NTSC', 'BRA / PAL']",[],[],[],[],2018-10-01T07:01:06Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/4d794jn1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=4d794jn1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/4d794jn1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/4d794jn1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/4d794jn1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/4d794jn1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/4d794jn1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/4d794jn1/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/4d794jn1/category/w20y9nvk'}]"
142,16 Greens,https://discord.gg/teQmPPxFdt,2020,2020-08-28,True,['go1lem4p'],[],[],[],[],[],[],2022-01-03T21:33:38Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/46w250q6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=46w250q6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/46w250q6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/46w250q6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/46w250q6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/46w250q6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/46w250q6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/46w250q6/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/46w250q6/category/9d8ljyw2'}]"
143,16t,,1991,1991-01-01,False,[],[],['JPN / NTSC'],[],[],[],[],2018-07-28T15:11:29Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/o1y90ov6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=o1y90ov6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/o1y90ov6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/o1y90ov6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/o1y90ov6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/o1y90ov6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/o1y90ov6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/o1y90ov6/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/o1y90ov6/category/zd37one2'}]"
144,18 Wheeler: American Pro Trucker,,2000,2000-10-12,False,[],[],"['USA / NTSC', 'EUR / PAL', 'JPN / NTSC']",[],[],[],[],2018-03-21T18:03:44Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/268e9776'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=268e9776'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/268e9776/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/268e9776/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/268e9776/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/268e9776/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/268e9776/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/268e9776/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/268e9776/category/rklvv86d'}]"
145,18 Wheels of Steel: Pedal to the Metal,,2004,2004-08-30,False,[],[],[],[],[],[],[],2021-05-23T15:13:31Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/76r3x8l6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=76r3x8l6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/76r3x8l6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/76r3x8l6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/76r3x8l6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/76r3x8l6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/76r3x8l6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/76r3x8l6/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/76r3x8l6/category/vdozp31k'}]"
146,180,,1986,1986-06-01,False,[],[],[],[],[],[],[],2021-11-14T20:17:34Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/m1mnml4d'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=m1mnml4d'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/m1mnml4d/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/m1mnml4d/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/m1mnml4d/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/m1mnml4d/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/m1mnml4d/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/m1mnml4d/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/m1mnml4d/category/7dgmwzld'}]"
